n,r,eta,eta_tilde,seed,ck_mean_size,elapsed_time
10,10,1.0985209852787474,1.109240089674655,1009,3.4,0:00:00.995170
10,10,1.130665320336968,1.1417796191630771,1000,3.8,0:00:01.747478
10,10,1.130665320336968,1.1417796191630771,1001,3.2,0:00:01.094441
10,10,1.130665320336968,1.1417796191630771,1002,4.2,0:00:02.520628
10,10,1.130665320336968,1.1417796191630771,1003,4.0,0:00:02.169626
10,10,1.130665320336968,1.1417796191630771,1004,3.9,0:00:01.800763
10,10,1.130665320336968,1.1417796191630771,1005,3.3,0:00:01.935930
10,10,1.130665320336968,1.1417796191630771,1006,3.9,0:00:02.028994
10,10,1.130665320336968,1.1417796191630771,1007,3.4,0:00:01.407160
10,10,1.130665320336968,1.1417796191630771,1008,3.7,0:00:01.870652
10,10,1.130665320336968,1.1417796191630771,1009,3.7,0:00:01.782725
10,10,1.1723453311785375,1.1743191486514992,1000,3.3,0:00:01.391893
10,10,1.1723453311785375,1.1743191486514992,1001,3.8,0:00:01.914286
10,10,1.1723453311785375,1.1743191486514992,1002,3.7,0:00:01.939591
10,10,1.1723453311785375,1.1743191486514992,1003,3.8,0:00:01.378050
10,10,1.1723453311785375,1.1743191486514992,1004,4.9,0:00:03.697034
10,10,1.1723453311785375,1.1743191486514992,1005,4.4,0:00:02.519185
10,10,1.1723453311785375,1.1743191486514992,1006,3.8,0:00:01.767060
10,10,1.1723453311785375,1.1743191486514992,1007,3.9,0:00:02.434017
10,10,1.1723453311785375,1.1743191486514992,1008,4.4,0:00:02.530619
10,10,1.1723453311785375,1.1743191486514992,1009,4.1,0:00:03.049877
10,10,1.20924737592299,1.2068586781399215,1000,3.7,0:00:01.742194
10,10,1.20924737592299,1.2068586781399215,1001,3.5,0:00:01.145198
10,10,1.20924737592299,1.2068586781399215,1002,4.3,0:00:02.856713
10,10,1.20924737592299,1.2068586781399215,1003,3.8,0:00:01.842229
10,10,1.20924737592299,1.2068586781399215,1004,3.4,0:00:01.064189
10,10,1.20924737592299,1.2068586781399215,1005,3.5,0:00:01.287016
10,10,1.20924737592299,1.2068586781399215,1006,3.5,0:00:01.562584
10,10,1.20924737592299,1.2068586781399215,1007,4.2,0:00:02.288928
10,10,1.20924737592299,1.2068586781399215,1008,3.4,0:00:00.819844
10,10,1.20924737592299,1.2068586781399215,1009,3.8,0:00:01.967627
10,10,1.2334432972414529,1.2393982076283436,1000,3.7,0:00:01.699991
10,10,1.2334432972414529,1.2393982076283436,1001,3.8,0:00:02.011080
10,10,1.2334432972414529,1.2393982076283436,1002,3.6,0:00:01.528343
10,10,1.2334432972414529,1.2393982076283436,1003,3.6,0:00:01.666562
10,10,1.2334432972414529,1.2393982076283436,1004,3.6,0:00:01.703646
10,10,1.2334432972414529,1.2393982076283436,1005,4.2,0:00:02.510868
10,10,1.2334432972414529,1.2393982076283436,1006,3.5,0:00:01.241043
10,10,1.2334432972414529,1.2393982076283436,1007,3.5,0:00:01.417585
10,10,1.2334432972414529,1.2393982076283436,1008,3.9,0:00:01.340204
10,10,1.2334432972414529,1.2393982076283436,1009,3.5,0:00:01.367863
10,10,1.2708334372486263,1.2719377371167657,1000,3.8,0:00:01.819995
10,10,1.2708334372486263,1.2719377371167657,1001,4.5,0:00:02.662578
10,10,1.2708334372486263,1.2719377371167657,1002,3.6,0:00:01.638975
10,10,1.2708334372486263,1.2719377371167657,1003,3.6,0:00:01.302123
10,10,1.2708334372486263,1.2719377371167657,1004,3.5,0:00:02.085610
10,10,1.2708334372486263,1.2719377371167657,1005,3.8,0:00:01.938929
10,10,1.2708334372486263,1.2719377371167657,1006,3.8,0:00:01.853334
10,10,1.2708334372486263,1.2719377371167657,1007,3.3,0:00:01.127340
10,10,1.2708334372486263,1.2719377371167657,1008,3.6,0:00:01.774704
10,10,1.2708334372486263,1.2719377371167657,1009,3.9,0:00:01.909379
10,10,1.3025523773690764,1.304477266605188,1000,3.7,0:00:01.827884
10,10,1.3025523773690764,1.304477266605188,1001,3.8,0:00:01.940290
10,10,1.3025523773690764,1.304477266605188,1002,3.5,0:00:01.237225
10,10,1.3025523773690764,1.304477266605188,1003,3.6,0:00:01.329238
10,10,1.3025523773690764,1.304477266605188,1004,3.3,0:00:01.509676
10,10,1.3025523773690764,1.304477266605188,1005,3.6,0:00:01.820484
10,10,1.3025523773690764,1.304477266605188,1006,3.8,0:00:01.691352
10,10,1.3025523773690764,1.304477266605188,1007,3.6,0:00:01.572955
10,10,1.3025523773690764,1.304477266605188,1008,3.9,0:00:01.909099
10,10,1.3025523773690764,1.304477266605188,1009,3.6,0:00:01.443375
10,10,1.339221121928361,1.3370167960936101,1000,3.6,0:00:02.012129
10,10,1.339221121928361,1.3370167960936101,1001,4.0,0:00:02.391455
10,10,1.339221121928361,1.3370167960936101,1002,3.8,0:00:01.613711
10,10,1.339221121928361,1.3370167960936101,1003,3.5,0:00:01.221323
10,10,1.339221121928361,1.3370167960936101,1004,3.4,0:00:01.205832
10,10,1.339221121928361,1.3370167960936101,1005,4.0,0:00:02.015107
10,10,1.339221121928361,1.3370167960936101,1006,4.1,0:00:02.659966
10,10,1.339221121928361,1.3370167960936101,1007,3.5,0:00:01.475207
10,10,1.339221121928361,1.3370167960936101,1008,3.6,0:00:01.320567
10,10,1.339221121928361,1.3370167960936101,1009,3.2,0:00:01.140921
10,10,1.3622825218125216,1.3695563255820322,1000,4.2,0:00:03.019885
10,10,1.3622825218125216,1.3695563255820322,1001,3.8,0:00:01.901525
10,10,1.3622825218125216,1.3695563255820322,1002,3.6,0:00:01.435360
10,10,1.3622825218125216,1.3695563255820322,1003,4.3,0:00:02.337170
10,10,1.3622825218125216,1.3695563255820322,1004,3.5,0:00:01.236022
10,10,1.3622825218125216,1.3695563255820322,1005,3.6,0:00:01.626099
10,10,1.3622825218125216,1.3695563255820322,1006,3.5,0:00:01.550384
10,10,1.3622825218125216,1.3695563255820322,1007,4.3,0:00:02.628689
10,10,1.3622825218125216,1.3695563255820322,1008,3.8,0:00:01.911363
10,10,1.3622825218125216,1.3695563255820322,1009,3.4,0:00:01.742946
10,10,1.4021459186231529,1.4020958550704545,1000,3.7,0:00:02.127402
10,10,1.4021459186231529,1.4020958550704545,1001,3.5,0:00:01.428592
10,10,1.4021459186231529,1.4020958550704545,1002,3.9,0:00:01.769956
10,10,1.4021459186231529,1.4020958550704545,1003,3.5,0:00:01.332740
10,10,1.4021459186231529,1.4020958550704545,1004,3.6,0:00:01.457632
10,10,1.4021459186231529,1.4020958550704545,1005,3.6,0:00:01.456834
10,10,1.4021459186231529,1.4020958550704545,1006,3.3,0:00:01.047964
10,10,1.4021459186231529,1.4020958550704545,1007,3.7,0:00:01.694293
10,10,1.4021459186231529,1.4020958550704545,1008,3.6,0:00:01.082826
10,10,1.4021459186231529,1.4020958550704545,1009,4.0,0:00:02.325736
10,10,1.421444158165857,1.4346353845588766,1000,3.6,0:00:01.896161
10,10,1.421444158165857,1.4346353845588766,1001,3.7,0:00:01.787902
10,10,1.421444158165857,1.4346353845588766,1002,4.4,0:00:01.207195
10,10,1.421444158165857,1.4346353845588766,1003,4.1,0:00:02.428928
10,10,1.421444158165857,1.4346353845588766,1004,4.0,0:00:02.180304
10,10,1.421444158165857,1.4346353845588766,1005,3.2,0:00:00.747906
10,10,1.421444158165857,1.4346353845588766,1006,3.8,0:00:01.918145
10,10,1.421444158165857,1.4346353845588766,1007,3.7,0:00:01.630754
10,10,1.421444158165857,1.4346353845588766,1008,4.2,0:00:02.481930
10,10,1.421444158165857,1.4346353845588766,1009,3.8,0:00:01.985098
10,10,1.470798484737342,1.4671749140472987,1000,3.5,0:00:01.723771
10,10,1.470798484737342,1.4671749140472987,1001,4.1,0:00:02.184935
10,10,1.470798484737342,1.4671749140472987,1002,3.9,0:00:02.095256
10,10,1.470798484737342,1.4671749140472987,1003,4.1,0:00:02.386280
10,10,1.470798484737342,1.4671749140472987,1004,3.5,0:00:02.071020
10,10,1.470798484737342,1.4671749140472987,1005,3.8,0:00:02.024805
10,10,1.470798484737342,1.4671749140472987,1006,3.8,0:00:01.893106
10,10,1.470798484737342,1.4671749140472987,1007,4.1,0:00:02.641630
10,10,1.470798484737342,1.4671749140472987,1008,3.8,0:00:01.986533
10,10,1.470798484737342,1.4671749140472987,1009,3.8,0:00:01.782827
10,10,1.4961727070436077,1.499714443535721,1000,3.5,0:00:01.613357
10,10,1.4961727070436077,1.499714443535721,1001,3.8,0:00:02.230936
10,10,1.4961727070436077,1.499714443535721,1002,3.6,0:00:01.605278
10,10,1.4961727070436077,1.499714443535721,1003,3.8,0:00:01.585239
10,10,1.4961727070436077,1.499714443535721,1004,3.7,0:00:01.605450
10,10,1.4961727070436077,1.499714443535721,1005,3.6,0:00:01.981542
10,10,1.4961727070436077,1.499714443535721,1006,4.0,0:00:01.695331
10,10,1.4961727070436077,1.499714443535721,1007,3.9,0:00:02.066253
10,10,1.4961727070436077,1.499714443535721,1008,3.5,0:00:01.497562
10,10,1.4961727070436077,1.499714443535721,1009,3.9,0:00:01.638410
10,10,1.5361052150377241,1.5322539730241431,1000,4.4,0:00:03.153312
10,10,1.5361052150377241,1.5322539730241431,1001,3.9,0:00:01.914530
10,10,1.5361052150377241,1.5322539730241431,1002,3.7,0:00:01.796801
10,10,1.5361052150377241,1.5322539730241431,1003,3.4,0:00:01.196340
10,10,1.5361052150377241,1.5322539730241431,1004,3.6,0:00:01.662669
10,10,1.5361052150377241,1.5322539730241431,1005,3.6,0:00:01.743091
10,10,1.5361052150377241,1.5322539730241431,1006,4.2,0:00:02.521687
10,10,1.5361052150377241,1.5322539730241431,1007,3.7,0:00:01.563289
10,10,1.5361052150377241,1.5322539730241431,1008,3.8,0:00:02.110987
10,10,1.5361052150377241,1.5322539730241431,1009,3.5,0:00:01.542138
10,10,1.572955639324054,1.5647935025125652,1000,3.6,0:00:01.849086
10,10,1.572955639324054,1.5647935025125652,1001,3.0,0:00:01.313612
10,10,1.572955639324054,1.5647935025125652,1002,3.6,0:00:01.510277
10,10,1.572955639324054,1.5647935025125652,1003,3.3,0:00:01.195655
10,10,1.572955639324054,1.5647935025125652,1004,3.5,0:00:01.594489
10,10,1.572955639324054,1.5647935025125652,1005,3.5,0:00:01.543687
10,10,1.572955639324054,1.5647935025125652,1006,3.8,0:00:01.833332
10,10,1.572955639324054,1.5647935025125652,1007,4.1,0:00:02.271134
10,10,1.572955639324054,1.5647935025125652,1008,3.8,0:00:01.950497
10,10,1.572955639324054,1.5647935025125652,1009,3.9,0:00:02.165380
10,10,1.5894203506602467,1.5973330320009875,1000,4.4,0:00:02.611159
10,10,1.5894203506602467,1.5973330320009875,1001,3.4,0:00:01.463253
10,10,1.5894203506602467,1.5973330320009875,1002,3.4,0:00:01.278358
10,10,1.5894203506602467,1.5973330320009875,1003,3.4,0:00:01.403344
10,10,1.5894203506602467,1.5973330320009875,1004,4.1,0:00:02.587069
10,10,1.5894203506602467,1.5973330320009875,1005,3.3,0:00:01.296718
10,10,1.5894203506602467,1.5973330320009875,1006,3.7,0:00:01.745743
10,10,1.5894203506602467,1.5973330320009875,1007,3.8,0:00:01.722719
10,10,1.5894203506602467,1.5973330320009875,1008,3.5,0:00:01.471612
10,10,1.5894203506602467,1.5973330320009875,1009,3.8,0:00:02.110510
10,10,1.6288021506884995,1.6298725614894096,1000,3.8,0:00:02.109967
10,10,1.6288021506884995,1.6298725614894096,1001,3.6,0:00:01.789067
10,10,1.6288021506884995,1.6298725614894096,1002,3.8,0:00:01.877031
10,10,1.6288021506884995,1.6298725614894096,1003,4.0,0:00:02.201895
10,10,1.6288021506884995,1.6298725614894096,1004,3.2,0:00:01.056211
10,10,1.6288021506884995,1.6298725614894096,1005,3.6,0:00:01.548368
10,10,1.6288021506884995,1.6298725614894096,1006,3.8,0:00:01.867407
10,10,1.6288021506884995,1.6298725614894096,1007,3.8,0:00:01.804529
10,10,1.6288021506884995,1.6298725614894096,1008,3.4,0:00:01.448254
10,10,1.6288021506884995,1.6298725614894096,1009,3.7,0:00:01.630650
10,10,1.6485471478209266,1.6624120909778317,1000,4.0,0:00:02.267517
10,10,1.6485471478209266,1.6624120909778317,1001,3.7,0:00:01.716788
10,10,1.6485471478209266,1.6624120909778317,1002,3.2,0:00:00.811527
10,10,1.6485471478209266,1.6624120909778317,1003,3.8,0:00:02.170721
10,10,1.6485471478209266,1.6624120909778317,1004,3.4,0:00:01.227656
10,10,1.6485471478209266,1.6624120909778317,1005,3.5,0:00:02.019683
10,10,1.6485471478209266,1.6624120909778317,1006,3.6,0:00:01.409810
10,10,1.6485471478209266,1.6624120909778317,1007,3.8,0:00:02.126446
10,10,1.6485471478209266,1.6624120909778317,1008,3.8,0:00:01.960210
10,10,1.6485471478209266,1.6624120909778317,1009,3.3,0:00:01.091400
10,10,1.6945104630419872,1.694951620466254,1000,3.3,0:00:01.169306
10,10,1.6945104630419872,1.694951620466254,1001,3.6,0:00:01.025851
10,10,1.6945104630419872,1.694951620466254,1002,4.0,0:00:02.099267
10,10,1.6945104630419872,1.694951620466254,1003,3.5,0:00:01.832528
10,10,1.6945104630419872,1.694951620466254,1004,3.9,0:00:01.871163
10,10,1.6945104630419872,1.694951620466254,1005,3.2,0:00:01.192969
10,10,1.6945104630419872,1.694951620466254,1006,3.9,0:00:02.392715
10,10,1.6945104630419872,1.694951620466254,1007,3.7,0:00:01.352245
10,10,1.6945104630419872,1.694951620466254,1008,3.8,0:00:01.546756
10,10,1.6945104630419872,1.694951620466254,1009,4.1,0:00:02.284666
10,10,1.7230649913297662,1.7274911499546761,1000,4.0,0:00:01.863553
10,10,1.7230649913297662,1.7274911499546761,1001,4.2,0:00:02.658073
10,10,1.7230649913297662,1.7274911499546761,1002,3.8,0:00:01.647076
10,10,1.7230649913297662,1.7274911499546761,1003,3.7,0:00:01.221545
10,10,1.7230649913297662,1.7274911499546761,1004,3.7,0:00:01.607760
10,10,1.7230649913297662,1.7274911499546761,1005,3.5,0:00:01.439150
10,10,1.7230649913297662,1.7274911499546761,1006,3.8,0:00:01.835232
10,10,1.7230649913297662,1.7274911499546761,1007,3.6,0:00:01.473330
10,10,1.7230649913297662,1.7274911499546761,1008,3.6,0:00:01.503452
10,10,1.7230649913297662,1.7274911499546761,1009,4.2,0:00:02.907820
10,10,1.7632186282820745,1.7600306794430984,1000,3.5,0:00:01.274657
10,10,1.7632186282820745,1.7600306794430984,1001,3.9,0:00:01.950245
10,10,1.7632186282820745,1.7600306794430984,1002,3.6,0:00:01.525857
10,10,1.7632186282820745,1.7600306794430984,1003,4.1,0:00:02.070942
10,10,1.7632186282820745,1.7600306794430984,1004,3.6,0:00:01.357615
10,10,1.7632186282820745,1.7600306794430984,1005,3.7,0:00:01.720973
10,10,1.7632186282820745,1.7600306794430984,1006,4.0,0:00:01.956297
10,10,1.7632186282820745,1.7600306794430984,1007,3.6,0:00:01.681684
10,10,1.7632186282820745,1.7600306794430984,1008,3.6,0:00:01.424201
10,10,1.7632186282820745,1.7600306794430984,1009,3.6,0:00:01.635997
10,10,1.7870201198478683,1.7925702089315205,1000,4.3,0:00:02.497519
10,10,1.7870201198478683,1.7925702089315205,1001,4.0,0:00:01.514495
10,10,1.7870201198478683,1.7925702089315205,1002,3.3,0:00:01.085348
10,10,1.7870201198478683,1.7925702089315205,1003,3.8,0:00:01.768348
10,10,1.7870201198478683,1.7925702089315205,1004,3.5,0:00:01.576112
10,10,1.7870201198478683,1.7925702089315205,1005,3.6,0:00:02.107855
10,10,1.7870201198478683,1.7925702089315205,1006,3.8,0:00:02.184467
10,10,1.7870201198478683,1.7925702089315205,1007,3.6,0:00:01.166998
10,10,1.7870201198478683,1.7925702089315205,1008,3.8,0:00:02.086561
10,10,1.7870201198478683,1.7925702089315205,1009,3.4,0:00:01.086685
10,10,1.8281197638533522,1.8251097384199426,1000,3.7,0:00:01.425904
10,10,1.8281197638533522,1.8251097384199426,1001,4.1,0:00:01.910629
10,10,1.8281197638533522,1.8251097384199426,1002,3.5,0:00:01.263688
10,10,1.8281197638533522,1.8251097384199426,1003,3.6,0:00:01.316599
10,10,1.8281197638533522,1.8251097384199426,1004,4.1,0:00:02.526566
10,10,1.8281197638533522,1.8251097384199426,1005,3.3,0:00:00.761776
10,10,1.8281197638533522,1.8251097384199426,1006,3.7,0:00:01.937821
10,10,1.8281197638533522,1.8251097384199426,1007,3.5,0:00:00.956048
10,10,1.8281197638533522,1.8251097384199426,1008,3.3,0:00:01.398627
10,10,1.8281197638533522,1.8251097384199426,1009,3.7,0:00:02.192851
10,10,1.8560225495541935,1.857649267908365,1000,3.7,0:00:01.396573
10,10,1.8560225495541935,1.857649267908365,1001,3.2,0:00:01.214229
10,10,1.8560225495541935,1.857649267908365,1002,3.7,0:00:01.720723
10,10,1.8560225495541935,1.857649267908365,1003,3.4,0:00:01.408154
10,10,1.8560225495541935,1.857649267908365,1004,3.7,0:00:01.698154
10,10,1.8560225495541935,1.857649267908365,1005,3.6,0:00:01.687283
10,10,1.8560225495541935,1.857649267908365,1006,3.4,0:00:01.221425
10,10,1.8560225495541935,1.857649267908365,1007,3.5,0:00:01.699327
10,10,1.8560225495541935,1.857649267908365,1008,3.8,0:00:02.115936
10,10,1.8560225495541935,1.857649267908365,1009,3.4,0:00:01.532632
10,10,1.8939780503064134,1.890188797396787,1000,3.8,0:00:02.159206
10,10,1.8939780503064134,1.890188797396787,1001,3.6,0:00:01.570786
10,10,1.8939780503064134,1.890188797396787,1002,3.7,0:00:01.545766
10,10,1.8939780503064134,1.890188797396787,1003,3.4,0:00:01.269899
10,10,1.8939780503064134,1.890188797396787,1004,3.3,0:00:01.023396
10,10,1.8939780503064134,1.890188797396787,1005,3.7,0:00:01.513041
10,10,1.8939780503064134,1.890188797396787,1006,3.4,0:00:00.841901
10,10,1.8939780503064134,1.890188797396787,1007,3.7,0:00:01.881330
10,10,1.8939780503064134,1.890188797396787,1008,3.5,0:00:01.453077
10,10,1.8939780503064134,1.890188797396787,1009,3.7,0:00:01.598101
10,10,1.924647543381764,1.9227283268852091,1000,3.4,0:00:01.694571
10,10,1.924647543381764,1.9227283268852091,1001,3.9,0:00:01.877884
10,10,1.924647543381764,1.9227283268852091,1002,3.4,0:00:00.923368
10,10,1.924647543381764,1.9227283268852091,1003,3.5,0:00:01.576879
10,10,1.924647543381764,1.9227283268852091,1004,3.5,0:00:01.742993
10,10,1.924647543381764,1.9227283268852091,1005,3.5,0:00:01.520233
10,10,1.924647543381764,1.9227283268852091,1006,3.3,0:00:01.200985
10,10,1.924647543381764,1.9227283268852091,1007,3.7,0:00:01.801373
10,10,1.924647543381764,1.9227283268852091,1008,3.2,0:00:00.964319
10,10,1.924647543381764,1.9227283268852091,1009,3.9,0:00:01.418558
10,10,1.962600987666811,1.9552678563736314,1000,3.6,0:00:01.566322
10,10,1.962600987666811,1.9552678563736314,1001,3.7,0:00:01.746144
10,10,1.962600987666811,1.9552678563736314,1002,3.6,0:00:01.387430
10,10,1.962600987666811,1.9552678563736314,1003,3.5,0:00:01.389307
10,10,1.962600987666811,1.9552678563736314,1004,3.7,0:00:01.730028
10,10,1.962600987666811,1.9552678563736314,1005,3.8,0:00:01.791727
10,10,1.962600987666811,1.9552678563736314,1006,3.7,0:00:01.786763
10,10,1.962600987666811,1.9552678563736314,1007,3.5,0:00:01.463427
10,10,1.962600987666811,1.9552678563736314,1008,3.7,0:00:01.504063
10,10,1.962600987666811,1.9552678563736314,1009,3.8,0:00:01.633595
10,10,1.9824186184575363,1.9878073858620535,1000,3.5,0:00:01.786845
10,10,1.9824186184575363,1.9878073858620535,1001,3.4,0:00:01.307124
10,10,1.9824186184575363,1.9878073858620535,1002,3.5,0:00:01.628704
10,10,1.9824186184575363,1.9878073858620535,1003,3.3,0:00:01.419129
10,10,1.9824186184575363,1.9878073858620535,1004,3.4,0:00:00.740932
10,10,1.9824186184575363,1.9878073858620535,1005,3.4,0:00:01.828113
10,10,1.9824186184575363,1.9878073858620535,1006,3.7,0:00:01.375220
10,10,1.9824186184575363,1.9878073858620535,1007,3.6,0:00:01.259647
10,10,1.9824186184575363,1.9878073858620535,1008,3.8,0:00:01.888467
10,10,1.9824186184575363,1.9878073858620535,1009,3.5,0:00:01.288801
10,10,2.016177512947452,2.0203469153504754,1000,3.1,0:00:01.020976
10,10,2.016177512947452,2.0203469153504754,1001,3.6,0:00:01.679831
10,10,2.016177512947452,2.0203469153504754,1002,3.6,0:00:01.421202
10,10,2.016177512947452,2.0203469153504754,1003,3.4,0:00:01.130734
10,10,2.016177512947452,2.0203469153504754,1004,3.6,0:00:01.414840
10,10,2.016177512947452,2.0203469153504754,1005,4.2,0:00:02.660006
10,10,2.016177512947452,2.0203469153504754,1006,3.1,0:00:00.859787
10,10,2.016177512947452,2.0203469153504754,1007,3.0,0:00:00.708803
10,10,2.016177512947452,2.0203469153504754,1008,3.5,0:00:01.408371
10,10,2.016177512947452,2.0203469153504754,1009,2.9,0:00:00.798975
10,10,2.0575662765286964,2.0528864448388977,1000,3.4,0:00:01.056266
10,10,2.0575662765286964,2.0528864448388977,1001,3.3,0:00:00.865576
10,10,2.0575662765286964,2.0528864448388977,1002,3.7,0:00:01.503869
10,10,2.0575662765286964,2.0528864448388977,1003,3.2,0:00:00.821512
10,10,2.0575662765286964,2.0528864448388977,1004,3.4,0:00:01.561697
10,10,2.0575662765286964,2.0528864448388977,1005,3.0,0:00:00.678446
10,10,2.0575662765286964,2.0528864448388977,1006,3.5,0:00:01.343182
10,10,2.0575662765286964,2.0528864448388977,1007,3.6,0:00:01.895396
10,10,2.0575662765286964,2.0528864448388977,1008,3.4,0:00:01.163291
10,10,2.0575662765286964,2.0528864448388977,1009,3.6,0:00:01.638122
10,10,2.084573736073687,2.08542597432732,1000,3.3,0:00:01.203497
10,10,2.084573736073687,2.08542597432732,1001,3.7,0:00:01.544250
10,10,2.084573736073687,2.08542597432732,1002,3.6,0:00:01.588621
10,10,2.084573736073687,2.08542597432732,1003,3.4,0:00:00.906650
10,10,2.084573736073687,2.08542597432732,1004,3.7,0:00:01.832721
10,10,2.084573736073687,2.08542597432732,1005,3.2,0:00:01.029145
10,10,2.084573736073687,2.08542597432732,1006,3.6,0:00:01.436013
10,10,2.084573736073687,2.08542597432732,1007,3.4,0:00:01.125256
10,10,2.084573736073687,2.08542597432732,1008,3.5,0:00:01.130183
10,10,2.084573736073687,2.08542597432732,1009,3.2,0:00:00.927067
10,10,2.121861395727776,2.1179655038157423,1000,3.4,0:00:01.304050
10,10,2.121861395727776,2.1179655038157423,1001,3.4,0:00:01.582597
10,10,2.121861395727776,2.1179655038157423,1002,3.5,0:00:01.193283
10,10,2.121861395727776,2.1179655038157423,1003,3.2,0:00:01.121655
10,10,2.121861395727776,2.1179655038157423,1004,3.5,0:00:01.108497
10,10,2.121861395727776,2.1179655038157423,1005,3.6,0:00:01.176512
10,10,2.121861395727776,2.1179655038157423,1006,3.0,0:00:01.024819
10,10,2.121861395727776,2.1179655038157423,1007,3.7,0:00:01.375386
10,10,2.121861395727776,2.1179655038157423,1008,3.8,0:00:01.594446
10,10,2.121861395727776,2.1179655038157423,1009,3.3,0:00:01.149205
10,10,2.1508858678693517,2.150505033304164,1000,3.6,0:00:01.457588
10,10,2.1508858678693517,2.150505033304164,1001,3.1,0:00:00.877479
10,10,2.1508858678693517,2.150505033304164,1002,3.6,0:00:01.434819
10,10,2.1508858678693517,2.150505033304164,1003,3.3,0:00:00.948050
10,10,2.1508858678693517,2.150505033304164,1004,3.6,0:00:01.837528
10,10,2.1508858678693517,2.150505033304164,1005,3.4,0:00:01.094301
10,10,2.1508858678693517,2.150505033304164,1006,3.3,0:00:00.806137
10,10,2.1508858678693517,2.150505033304164,1007,3.3,0:00:00.722480
10,10,2.1508858678693517,2.150505033304164,1008,3.5,0:00:00.860389
10,10,2.1508858678693517,2.150505033304164,1009,2.9,0:00:00.505834
10,10,2.184817427226966,2.1830445627925865,1000,3.5,0:00:01.649213
10,10,2.184817427226966,2.1830445627925865,1001,3.3,0:00:00.903757
10,10,2.184817427226966,2.1830445627925865,1002,3.7,0:00:01.963560
10,10,2.184817427226966,2.1830445627925865,1003,3.2,0:00:01.295682
10,10,2.184817427226966,2.1830445627925865,1004,3.4,0:00:01.424956
10,10,2.184817427226966,2.1830445627925865,1005,3.3,0:00:01.132995
10,10,2.184817427226966,2.1830445627925865,1006,3.2,0:00:01.216920
10,10,2.184817427226966,2.1830445627925865,1007,3.6,0:00:01.819786
10,10,2.184817427226966,2.1830445627925865,1008,3.4,0:00:01.220435
10,10,2.184817427226966,2.1830445627925865,1009,3.3,0:00:01.170860
10,10,2.2150896464157412,2.215584092281009,1000,3.3,0:00:00.930171
10,10,2.2150896464157412,2.215584092281009,1001,3.3,0:00:01.179022
10,10,2.2150896464157412,2.215584092281009,1002,3.6,0:00:01.271388
10,10,2.2150896464157412,2.215584092281009,1003,3.6,0:00:01.649735
10,10,2.2150896464157412,2.215584092281009,1004,3.7,0:00:01.320947
10,10,2.2150896464157412,2.215584092281009,1005,3.3,0:00:00.868338
10,10,2.2150896464157412,2.215584092281009,1006,3.1,0:00:01.237123
10,10,2.2150896464157412,2.215584092281009,1007,3.8,0:00:01.622174
10,10,2.2150896464157412,2.215584092281009,1008,3.5,0:00:01.452281
10,10,2.2150896464157412,2.215584092281009,1009,3.4,0:00:01.276091
10,10,2.2505636912866445,2.2481236217694307,1000,3.2,0:00:00.757516
10,10,2.2505636912866445,2.2481236217694307,1001,3.6,0:00:01.598242
10,10,2.2505636912866445,2.2481236217694307,1002,3.3,0:00:00.976243
10,10,2.2505636912866445,2.2481236217694307,1003,3.3,0:00:01.190028
10,10,2.2505636912866445,2.2481236217694307,1004,3.5,0:00:01.405519
10,10,2.2505636912866445,2.2481236217694307,1005,3.4,0:00:01.318426
10,10,2.2505636912866445,2.2481236217694307,1006,3.5,0:00:01.208717
10,10,2.2505636912866445,2.2481236217694307,1007,3.1,0:00:01.116264
10,10,2.2505636912866445,2.2481236217694307,1008,3.3,0:00:01.111734
10,10,2.2505636912866445,2.2481236217694307,1009,3.1,0:00:01.173551
10,10,2.281935907121529,2.280663151257853,1000,3.6,0:00:01.526982
10,10,2.281935907121529,2.280663151257853,1001,3.6,0:00:01.581177
10,10,2.281935907121529,2.280663151257853,1002,3.6,0:00:01.473458
10,10,2.281935907121529,2.280663151257853,1003,3.6,0:00:01.452703
10,10,2.281935907121529,2.280663151257853,1004,3.5,0:00:00.927957
10,10,2.281935907121529,2.280663151257853,1005,3.1,0:00:00.735670
10,10,2.281935907121529,2.280663151257853,1006,3.1,0:00:00.815254
10,10,2.281935907121529,2.280663151257853,1007,3.6,0:00:01.587285
10,10,2.281935907121529,2.280663151257853,1008,3.4,0:00:01.003987
10,10,2.281935907121529,2.280663151257853,1009,3.1,0:00:00.848730
10,10,2.314873661870575,2.3132026807462753,1000,3.5,0:00:00.983063
10,10,2.314873661870575,2.3132026807462753,1001,4.5,0:00:00.994704
10,10,2.314873661870575,2.3132026807462753,1002,3.5,0:00:01.624536
10,10,2.314873661870575,2.3132026807462753,1003,3.4,0:00:01.149543
10,10,2.314873661870575,2.3132026807462753,1004,3.1,0:00:01.025321
10,10,2.314873661870575,2.3132026807462753,1005,3.5,0:00:01.485819
10,10,2.314873661870575,2.3132026807462753,1006,2.9,0:00:00.685917
10,10,2.314873661870575,2.3132026807462753,1007,3.6,0:00:01.169867
10,10,2.314873661870575,2.3132026807462753,1008,2.9,0:00:00.691999
10,10,2.314873661870575,2.3132026807462753,1009,3.1,0:00:00.954023
10,10,2.3423967620509645,2.345742210234697,1000,3.5,0:00:01.076735
10,10,2.3423967620509645,2.345742210234697,1001,3.6,0:00:01.565683
